,V0207,V2020,V02426,V4621,faixas,Internet_Banda_Larga,Telefone_fixo
108496,Alugado,Sim,Sim,3000.0,+1000,Sim,Sim
108497,Próprio-Já Pago,Sim,Sim,5000.0,+1000,Sim,Sim
108498,Próprio-Ainda Pagando,Sim,Sim,15025.0,+1000,Sim,Sim
108499,Próprio-Já Pago,Sim,Sim,1666.0,+1000,Sim,Sim
108500,Próprio-Já Pago,Sim,Sim,10100.0,+1000,Sim,Sim
108501,Próprio-Já Pago,Sim,Sim,4500.0,+1000,Sim,Sim
108502,Próprio-Já Pago,Sim,Não,3750.0,+1000,Não,Sim
108504,Próprio-Já Pago,Não,Sim,4525.0,+1000,Sim,Não
108505,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
108506,Próprio-Já Pago,Sim,Sim,5266.0,+1000,Sim,Sim
108507,Próprio-Já Pago,Sim,Sim,8666.0,+1000,Sim,Sim
108508,Próprio-Já Pago,Sim,Sim,23475.0,+1000,Sim,Sim
108511,Alugado,Não,Sim,4000.0,+1000,Sim,Não
108512,Alugado,Não,Sim,4050.0,+1000,Sim,Não
108513,Próprio-Já Pago,Sim,Sim,7250.0,+1000,Sim,Sim
108516,Alugado,Não,Não,750.0,800,Não,Não
108518,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
108519,Próprio-Já Pago,Sim,Sim,394.0,400,Sim,Sim
108520,Alugado,Não,Sim,12000.0,+1000,Sim,Não
108521,Próprio-Ainda Pagando,Sim,Sim,17000.0,+1000,Sim,Sim
108522,Próprio-Já Pago,Sim,Sim,10390.0,+1000,Sim,Sim
108523,Cedido de outra forma,Sim,Sim,3000.0,+1000,Sim,Sim
108524,Próprio-Já Pago,Sim,Sim,23500.0,+1000,Sim,Sim
108525,Próprio-Já Pago,Sim,Sim,8000.0,+1000,Sim,Sim
108526,Alugado,Sim,Sim,5000.0,+1000,Sim,Sim
108527,Alugado,Sim,Sim,22200.0,+1000,Sim,Sim
108530,Próprio-Já Pago,Sim,Sim,7150.0,+1000,Sim,Sim
108531,Próprio-Já Pago,Sim,Sim,17094.0,+1000,Sim,Sim
108532,Próprio-Já Pago,Sim,Sim,10000.0,+1000,Sim,Sim
108533,Próprio-Já Pago,Sim,Sim,11000.0,+1000,Sim,Sim
108536,Próprio-Já Pago,Não,Sim,1094.0,+1000,Sim,Não
108538,Próprio-Já Pago,Sim,Sim,696.0,700,Sim,Sim
108539,Próprio-Já Pago,Sim,Sim,666.0,700,Sim,Sim
108540,Próprio-Já Pago,Não,Sim,1000.0,+1000,Sim,Não
108541,Próprio-Já Pago,Sim,Não,1340.0,+1000,Não,Sim
108542,Próprio-Já Pago,Sim,Sim,1250.0,+1000,Sim,Sim
108544,Próprio-Já Pago,Sim,Sim,1144.0,+1000,Sim,Sim
108545,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108546,Próprio-Já Pago,Sim,Sim,650.0,700,Sim,Sim
108547,Próprio-Já Pago,Sim,Sim,1600.0,+1000,Sim,Sim
108548,Alugado,Sim,Não,2000.0,+1000,Não,Sim
108550,Próprio-Já Pago,Sim,Sim,1394.0,+1000,Sim,Sim
108551,Próprio-Já Pago,Sim,Não,788.0,800,Não,Sim
108553,Próprio-Já Pago,Sim,Sim,1144.0,+1000,Sim,Sim
108554,Próprio-Já Pago,Sim,Sim,1662.0,+1000,Sim,Sim
108556,Próprio-Já Pago,Não,Sim,214.0,300,Sim,Não
108558,Próprio-Já Pago,Não,Não,600.0,700,Não,Não
108560,Próprio-Já Pago,Não,Sim,500.0,600,Sim,Não
108563,Próprio-Já Pago,Não,Não,1294.0,+1000,Não,Não
108565,Próprio-Já Pago,Sim,Não,1680.0,+1000,Não,Sim
108566,Próprio-Já Pago,Não,Sim,2100.0,+1000,Sim,Não
108568,Próprio-Já Pago,Não,Sim,796.0,800,Sim,Não
108572,Cedido de outra forma,Sim,Não,530.0,600,Não,Sim
108574,Próprio-Já Pago,Sim,Sim,875.0,900,Sim,Sim
108577,Próprio-Já Pago,Não,Sim,450.0,500,Sim,Não
108579,Próprio-Já Pago,Sim,Sim,1500.0,+1000,Sim,Sim
108580,Próprio-Já Pago,Sim,Sim,1375.0,+1000,Sim,Sim
108582,Próprio-Já Pago,Não,Sim,1933.0,+1000,Sim,Não
108586,Próprio-Já Pago,Sim,Não,1080.0,+1000,Não,Sim
108589,Próprio-Já Pago,Não,Não,1262.0,+1000,Não,Não
108590,Alugado,Não,Não,1300.0,+1000,Não,Não
108591,Alugado,Sim,Sim,1400.0,+1000,Sim,Sim
108593,Próprio-Já Pago,Sim,Sim,0.0,100,Sim,Sim
108594,Próprio-Já Pago,Sim,Sim,2200.0,+1000,Sim,Sim
108596,Próprio-Já Pago,Não,Sim,4750.0,+1000,Sim,Não
108597,Próprio-Já Pago,Sim,Sim,1800.0,+1000,Sim,Sim
108598,Alugado,Sim,Sim,1500.0,+1000,Sim,Sim
108599,Próprio-Já Pago,Sim,Não,1200.0,+1000,Não,Sim
108600,Próprio-Já Pago,Sim,Sim,1875.0,+1000,Sim,Sim
108601,Próprio-Já Pago,Sim,Sim,2200.0,+1000,Sim,Sim
108602,Alugado,Não,Não,330.0,400,Não,Não
108603,Próprio-Já Pago,Sim,Sim,1600.0,+1000,Sim,Sim
108606,Próprio-Já Pago,Sim,Não,2394.0,+1000,Não,Sim
108607,Cedido de outra forma,Não,Não,375.0,400,Não,Não
108609,Próprio-Já Pago,Sim,Sim,545.0,600,Sim,Sim
108611,Alugado,Sim,Sim,1175.0,+1000,Sim,Sim
108612,Próprio-Já Pago,Sim,Sim,650.0,700,Sim,Sim
108613,Alugado,Sim,Sim,500.0,600,Sim,Sim
108615,Alugado,Sim,Sim,4000.0,+1000,Sim,Sim
108616,Próprio-Já Pago,Sim,Sim,5000.0,+1000,Sim,Sim
108617,Próprio-Já Pago,Sim,Sim,3533.0,+1000,Sim,Sim
108618,Próprio-Já Pago,Sim,Sim,1576.0,+1000,Sim,Sim
108620,Próprio-Já Pago,Sim,Não,1266.0,+1000,Não,Sim
108621,Alugado,Não,Não,1300.0,+1000,Não,Não
108622,Próprio-Já Pago,Sim,Sim,1233.0,+1000,Sim,Sim
108625,Próprio-Já Pago,Sim,Sim,2366.0,+1000,Sim,Sim
108627,Próprio-Já Pago,Sim,Sim,1547.0,+1000,Sim,Sim
108628,Próprio-Já Pago,Sim,Sim,0.0,100,Sim,Sim
108629,Alugado,Sim,Sim,1000.0,+1000,Sim,Sim
108635,Alugado,Sim,Sim,850.0,900,Sim,Sim
108637,Próprio-Ainda Pagando,Sim,Sim,4650.0,+1000,Sim,Sim
108638,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108640,Próprio-Já Pago,Sim,Sim,1675.0,+1000,Sim,Sim
108641,Próprio-Já Pago,Sim,Sim,1800.0,+1000,Sim,Sim
108643,Próprio-Já Pago,Sim,Sim,3600.0,+1000,Sim,Sim
108644,Próprio-Ainda Pagando,Sim,Sim,1750.0,+1000,Sim,Sim
108645,Próprio-Já Pago,Sim,Sim,6000.0,+1000,Sim,Sim
108646,Próprio-Já Pago,Sim,Sim,4500.0,+1000,Sim,Sim
108647,Próprio-Já Pago,Sim,Não,1800.0,+1000,Não,Sim
108649,Alugado,Não,Não,1800.0,+1000,Não,Não
108653,Alugado,Não,Não,2000.0,+1000,Não,Não
108654,Próprio-Já Pago,Não,Não,1600.0,+1000,Não,Não
108655,Próprio-Já Pago,Sim,Sim,1066.0,+1000,Sim,Sim
108658,Próprio-Já Pago,Não,Não,2000.0,+1000,Não,Não
108659,Próprio-Já Pago,Sim,Sim,762.0,800,Sim,Sim
108662,Próprio-Já Pago,Sim,Sim,1500.0,+1000,Sim,Sim
108663,Próprio-Já Pago,Não,Sim,2000.0,+1000,Sim,Não
108664,Alugado,Não,Não,3000.0,+1000,Não,Não
108665,Próprio-Já Pago,Sim,Sim,2500.0,+1000,Sim,Sim
108668,Próprio-Já Pago,Não,Não,2000.0,+1000,Não,Não
108670,Próprio-Já Pago,Sim,Não,1666.0,+1000,Não,Sim
108671,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108681,Alugado,Sim,Sim,3000.0,+1000,Sim,Sim
108682,Alugado,Sim,Sim,932.0,1000,Sim,Sim
108686,Próprio-Ainda Pagando,Não,Sim,636.0,700,Sim,Não
108688,Cedido de outra forma,Não,Sim,2337.0,+1000,Sim,Não
108692,Próprio-Já Pago,Sim,Sim,3200.0,+1000,Sim,Sim
108693,Próprio-Já Pago,Sim,Sim,5333.0,+1000,Sim,Sim
108696,Próprio-Ainda Pagando,Sim,Sim,12500.0,+1000,Sim,Sim
108697,Próprio-Já Pago,Sim,Sim,7000.0,+1000,Sim,Sim
108699,Próprio-Já Pago,Sim,Sim,750.0,800,Sim,Sim
108700,Próprio-Já Pago,Sim,Sim,5916.0,+1000,Sim,Sim
108701,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108702,Próprio-Já Pago,Sim,Sim,1250.0,+1000,Sim,Sim
108703,Próprio-Já Pago,Sim,Sim,1000.0,+1000,Sim,Sim
108704,Próprio-Já Pago,Sim,Sim,8000.0,+1000,Sim,Sim
108705,Alugado,Sim,Não,5000.0,+1000,Não,Sim
108706,Próprio-Já Pago,Sim,Sim,5000.0,+1000,Sim,Sim
108707,Alugado,Não,Sim,8400.0,+1000,Sim,Não
108708,Alugado,Não,Não,15000.0,+1000,Não,Não
108709,Próprio-Já Pago,Sim,Sim,3750.0,+1000,Sim,Sim
108710,Próprio-Ainda Pagando,Sim,Sim,2833.0,+1000,Sim,Sim
108711,Próprio-Já Pago,Sim,Não,1375.0,+1000,Não,Sim
108714,Próprio-Já Pago,Sim,Sim,11500.0,+1000,Sim,Sim
108715,Alugado,Sim,Sim,5666.0,+1000,Sim,Sim
108716,Alugado,Sim,Sim,6175.0,+1000,Sim,Sim
108717,Próprio-Já Pago,Sim,Sim,4000.0,+1000,Sim,Sim
108719,Próprio-Ainda Pagando,Sim,Sim,4550.0,+1000,Sim,Sim
108720,Cedido de outra forma,Não,Sim,3288.0,+1000,Sim,Não
108721,Próprio-Ainda Pagando,Sim,Sim,12800.0,+1000,Sim,Sim
108722,Próprio-Já Pago,Sim,Sim,1850.0,+1000,Sim,Sim
108723,Próprio-Ainda Pagando,Sim,Sim,1150.0,+1000,Sim,Sim
108725,Próprio-Já Pago,Sim,Sim,662.0,700,Sim,Sim
108726,Alugado,Não,Sim,875.0,900,Sim,Não
108728,Alugado,Sim,Sim,2182.0,+1000,Sim,Sim
108729,Próprio-Já Pago,Sim,Não,3375.0,+1000,Não,Sim
108730,Alugado,Não,Sim,1012.0,+1000,Sim,Não
108731,Alugado,Sim,Sim,1800.0,+1000,Sim,Sim
108733,Cedido de outra forma,Sim,Sim,600.0,700,Sim,Sim
108735,Alugado,Sim,Sim,1229.0,+1000,Sim,Sim
108736,Alugado,Não,Sim,1050.0,+1000,Sim,Não
108739,Alugado,Sim,Sim,0.0,100,Sim,Sim
108741,Alugado,Não,Não,1647.0,+1000,Não,Não
108743,Próprio-Já Pago,Sim,Sim,800.0,900,Sim,Sim
108744,Próprio-Já Pago,Sim,Sim,1172.0,+1000,Sim,Sim
108745,Próprio-Já Pago,Não,Sim,811.0,900,Sim,Não
108746,Próprio-Já Pago,Sim,Sim,1125.0,+1000,Sim,Sim
108747,Próprio-Ainda Pagando,Sim,Sim,1260.0,+1000,Sim,Sim
108749,Próprio-Já Pago,Sim,Sim,1550.0,+1000,Sim,Sim
108750,Próprio-Já Pago,Sim,Sim,340.0,400,Sim,Sim
108751,Próprio-Já Pago,Sim,Sim,1666.0,+1000,Sim,Sim
108753,Alugado,Não,Sim,1000.0,+1000,Sim,Não
108754,Alugado,Não,Sim,2100.0,+1000,Sim,Não
108756,Próprio-Já Pago,Sim,Sim,2400.0,+1000,Sim,Sim
108757,Próprio-Já Pago,Sim,Sim,2333.0,+1000,Sim,Sim
108758,Próprio-Já Pago,Sim,Sim,550.0,600,Sim,Sim
108761,Próprio-Já Pago,Sim,Sim,750.0,800,Sim,Sim
108764,Próprio-Já Pago,Sim,Sim,1500.0,+1000,Sim,Sim
108765,Alugado,Sim,Sim,1593.0,+1000,Sim,Sim
108769,Alugado,Sim,Sim,2500.0,+1000,Sim,Sim
108772,Próprio-Já Pago,Não,Não,1350.0,+1000,Não,Não
108773,Próprio-Já Pago,Não,Não,270.0,300,Não,Não
108774,Próprio-Já Pago,Sim,Sim,850.0,900,Sim,Sim
108775,Próprio-Já Pago,Não,Não,500.0,600,Não,Não
108776,Próprio-Já Pago,Sim,Sim,766.0,800,Sim,Sim
108777,Próprio-Já Pago,Sim,Sim,1850.0,+1000,Sim,Sim
108778,Próprio-Já Pago,Sim,Sim,1492.0,+1000,Sim,Sim
108781,Próprio-Já Pago,Não,Sim,922.0,1000,Sim,Não
108782,Alugado,Não,Não,210.0,300,Não,Não
108783,Próprio-Já Pago,Sim,Sim,694.0,700,Sim,Sim
108784,Próprio-Já Pago,Não,Sim,318.0,400,Sim,Não
108785,Alugado,Não,Não,250.0,300,Não,Não
108786,Alugado,Não,Não,529.0,600,Não,Não
108787,Próprio-Já Pago,Sim,Sim,404.0,500,Sim,Sim
108788,Cedido de outra forma,Sim,Sim,666.0,700,Sim,Sim
108789,Alugado,Não,Não,292.0,300,Não,Não
108794,Próprio-Ainda Pagando,Sim,Sim,5200.0,+1000,Sim,Sim
108795,Próprio-Ainda Pagando,Sim,Sim,2500.0,+1000,Sim,Sim
108796,Próprio-Já Pago,Sim,Sim,1262.0,+1000,Sim,Sim
108797,Próprio-Já Pago,Sim,Não,1100.0,+1000,Não,Sim
108798,Próprio-Já Pago,Sim,Sim,1761.0,+1000,Sim,Sim
108801,Alugado,Sim,Sim,1244.0,+1000,Sim,Sim
108803,Próprio-Já Pago,Sim,Sim,760.0,800,Sim,Sim
108804,Próprio-Já Pago,Sim,Sim,1275.0,+1000,Sim,Sim
108805,Alugado,Sim,Sim,999999999999.0,+1000,Sim,Sim
108815,Cedido de outra forma,Não,Não,400.0,500,Não,Não
108817,Próprio-Já Pago,Sim,Sim,675.0,700,Sim,Sim
108820,Próprio-Já Pago,Sim,Sim,3000.0,+1000,Sim,Sim
108821,Próprio-Já Pago,Sim,Sim,2033.0,+1000,Sim,Sim
108824,Cedido por Empregador,Sim,Não,500.0,600,Não,Sim
108825,Próprio-Ainda Pagando,Sim,Sim,1184.0,+1000,Sim,Sim
108826,Próprio-Já Pago,Sim,Sim,1062.0,+1000,Sim,Sim
108827,Cedido de outra forma,Sim,Sim,1300.0,+1000,Sim,Sim
108828,Próprio-Já Pago,Sim,Não,1750.0,+1000,Não,Sim
108829,Próprio-Já Pago,Não,Sim,142.0,200,Sim,Não
108835,Próprio-Já Pago,Não,Sim,650.0,700,Sim,Não
108836,Próprio-Já Pago,Sim,Sim,5000.0,+1000,Sim,Sim
108839,Próprio-Já Pago,Sim,Sim,1050.0,+1000,Sim,Sim
108840,Próprio-Já Pago,Sim,Sim,500.0,600,Sim,Sim
108841,Próprio-Já Pago,Sim,Sim,2500.0,+1000,Sim,Sim
108842,Próprio-Já Pago,Não,Sim,7880.0,+1000,Sim,Não
108846,Próprio-Já Pago,Sim,Sim,996.0,1000,Sim,Sim
108851,Próprio-Já Pago,Sim,Sim,0.0,100,Sim,Sim
108852,Próprio-Já Pago,Sim,Não,440.0,500,Não,Sim
108855,Próprio-Já Pago,Não,Não,750.0,800,Não,Não
108856,Alugado,Sim,Sim,2155.0,+1000,Sim,Sim
108859,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108862,Próprio-Já Pago,Sim,Sim,2225.0,+1000,Sim,Sim
108863,Cedido de outra forma,Sim,Sim,1214.0,+1000,Sim,Sim
108865,Próprio-Já Pago,Sim,Sim,3766.0,+1000,Sim,Sim
108868,Próprio-Já Pago,Sim,Sim,1075.0,+1000,Sim,Sim
108869,Próprio-Ainda Pagando,Sim,Sim,1628.0,+1000,Sim,Sim
108875,Próprio-Já Pago,Sim,Sim,750.0,800,Sim,Sim
108877,Próprio-Já Pago,Sim,Sim,1600.0,+1000,Sim,Sim
108879,Alugado,Sim,Sim,1100.0,+1000,Sim,Sim
108882,Próprio-Já Pago,Sim,Sim,6866.0,+1000,Sim,Sim
108883,Alugado,Sim,Sim,394.0,400,Sim,Sim
108889,Próprio-Já Pago,Não,Sim,1051.0,+1000,Sim,Não
108892,Próprio-Já Pago,Sim,Sim,3400.0,+1000,Sim,Sim
108895,Próprio-Já Pago,Sim,Sim,2800.0,+1000,Sim,Sim
108898,Próprio-Já Pago,Sim,Sim,5200.0,+1000,Sim,Sim
108899,Próprio-Já Pago,Sim,Sim,7000.0,+1000,Sim,Sim
108900,Próprio-Já Pago,Sim,Sim,1400.0,+1000,Sim,Sim
108903,Próprio-Já Pago,Sim,Sim,3500.0,+1000,Sim,Sim
108906,Próprio-Já Pago,Sim,Sim,1229.0,+1000,Sim,Sim
108907,Próprio-Ainda Pagando,Sim,Sim,900.0,1000,Sim,Sim
108909,Próprio-Já Pago,Sim,Sim,750.0,800,Sim,Sim
108912,Próprio-Já Pago,Sim,Sim,200.0,300,Sim,Sim
108916,Alugado,Não,Sim,683.0,700,Sim,Não
108917,Próprio-Já Pago,Sim,Sim,1229.0,+1000,Sim,Sim
108922,Próprio-Já Pago,Sim,Sim,2140.0,+1000,Sim,Sim
108923,Alugado,Sim,Sim,833.0,900,Sim,Sim
108924,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108926,Próprio-Já Pago,Sim,Sim,1144.0,+1000,Sim,Sim
108927,Alugado,Sim,Sim,1500.0,+1000,Sim,Sim
108929,Cedido de outra forma,Sim,Sim,957.0,1000,Sim,Sim
108930,Próprio-Já Pago,Sim,Sim,2592.0,+1000,Sim,Sim
108931,Próprio-Já Pago,Sim,Sim,1825.0,+1000,Sim,Sim
108932,Próprio-Ainda Pagando,Sim,Sim,628.0,700,Sim,Sim
108934,Próprio-Já Pago,Sim,Sim,700.0,800,Sim,Sim
108936,Próprio-Ainda Pagando,Sim,Sim,1833.0,+1000,Sim,Sim
108938,Alugado,Sim,Sim,416.0,500,Sim,Sim
108939,Cedido de outra forma,Sim,Sim,0.0,100,Sim,Sim
108940,Próprio-Ainda Pagando,Sim,Sim,1166.0,+1000,Sim,Sim
108941,Próprio-Já Pago,Sim,Sim,788.0,800,Sim,Sim
108945,Alugado,Sim,Sim,250.0,300,Sim,Sim
108946,Próprio-Já Pago,Sim,Sim,1200.0,+1000,Sim,Sim
108947,Próprio-Já Pago,Sim,Sim,660.0,700,Sim,Sim
108950,Próprio-Já Pago,Sim,Sim,331.0,400,Sim,Sim
108951,Próprio-Já Pago,Sim,Sim,377.0,400,Sim,Sim
108953,Próprio-Já Pago,Sim,Sim,375.0,400,Sim,Sim
108954,Cedido de outra forma,Não,Sim,475.0,500,Sim,Não
108958,Próprio-Já Pago,Sim,Sim,400.0,500,Sim,Sim
108959,Próprio-Já Pago,Não,Sim,666.0,700,Sim,Não
108960,Alugado,Não,Não,2300.0,+1000,Não,Não
108961,Próprio-Já Pago,Sim,Não,500.0,600,Não,Sim
108962,Cedido de outra forma,Não,Sim,766.0,800,Sim,Não
108963,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108964,Próprio-Já Pago,Sim,Sim,1949.0,+1000,Sim,Sim
108965,Próprio-Já Pago,Não,Não,200.0,300,Não,Não
108966,Cedido de outra forma,Não,Não,30.0,100,Não,Não
108967,Próprio-Já Pago,Sim,Sim,847.0,900,Sim,Sim
108969,Cedido de outra forma,Não,Sim,1300.0,+1000,Sim,Não
108970,Próprio-Já Pago,Sim,Sim,750.0,800,Sim,Sim
108972,Alugado,Não,Sim,2250.0,+1000,Sim,Não
108973,Próprio-Já Pago,Sim,Sim,300.0,400,Sim,Sim
108974,Próprio-Já Pago,Sim,Sim,615.0,700,Sim,Sim
108977,Alugado,Sim,Não,366.0,400,Não,Sim
108978,Próprio-Já Pago,Sim,Sim,3000.0,+1000,Sim,Sim
108979,Cedido de outra forma,Sim,Sim,594.0,600,Sim,Sim
108980,Próprio-Já Pago,Sim,Sim,775.0,800,Sim,Sim
108981,Cedido de outra forma,Sim,Sim,2000.0,+1000,Sim,Sim
108984,Próprio-Já Pago,Sim,Sim,1316.0,+1000,Sim,Sim
108985,Próprio-Já Pago,Não,Sim,1100.0,+1000,Sim,Não
108986,Próprio-Ainda Pagando,Sim,Sim,600.0,700,Sim,Sim
108987,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
108990,Alugado,Sim,Sim,1480.0,+1000,Sim,Sim
108994,Próprio-Já Pago,Sim,Sim,1800.0,+1000,Sim,Sim
108995,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
108996,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
108997,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
108998,Próprio-Já Pago,Sim,Sim,4500.0,+1000,Sim,Sim
109001,Próprio-Já Pago,Sim,Sim,1700.0,+1000,Sim,Sim
109004,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
109005,Alugado,Sim,Sim,567.0,600,Sim,Sim
109007,Próprio-Já Pago,Sim,Sim,875.0,900,Sim,Sim
109009,Alugado,Sim,Sim,663.0,700,Sim,Sim
109010,Próprio-Já Pago,Sim,Sim,3996.0,+1000,Sim,Sim
109012,Próprio-Já Pago,Sim,Sim,500.0,600,Sim,Sim
109013,Alugado,Sim,Sim,999999999999.0,+1000,Sim,Sim
109016,Alugado,Não,Sim,8.0,100,Sim,Não
109019,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
109020,Próprio-Já Pago,Sim,Sim,1675.0,+1000,Sim,Sim
109021,Próprio-Ainda Pagando,Sim,Não,666.0,700,Não,Sim
109022,Próprio-Já Pago,Sim,Sim,6550.0,+1000,Sim,Sim
109026,Próprio-Já Pago,Sim,Sim,2444.0,+1000,Sim,Sim
109027,Próprio-Já Pago,Sim,Sim,1266.0,+1000,Sim,Sim
109030,Próprio-Já Pago,Sim,Sim,5733.0,+1000,Sim,Sim
109031,Próprio-Já Pago,Sim,Sim,2750.0,+1000,Sim,Sim
109032,Próprio-Já Pago,Sim,Sim,8150.0,+1000,Sim,Sim
109033,Alugado,Sim,Sim,2500.0,+1000,Sim,Sim
109038,Próprio-Já Pago,Sim,Não,1766.0,+1000,Não,Sim
109040,Próprio-Já Pago,Não,Sim,1933.0,+1000,Sim,Não
109041,Próprio-Já Pago,Sim,Sim,2225.0,+1000,Sim,Sim
109042,Próprio-Ainda Pagando,Sim,Não,666.0,700,Não,Sim
109043,Próprio-Já Pago,Sim,Sim,300.0,400,Sim,Sim
109044,Próprio-Já Pago,Sim,Sim,933.0,1000,Sim,Sim
109045,Próprio-Já Pago,Sim,Sim,579.0,600,Sim,Sim
109046,Cedido de outra forma,Não,Sim,400.0,500,Sim,Não
109047,Alugado,Sim,Sim,423.0,500,Sim,Sim
109049,Alugado,Sim,Sim,1337.0,+1000,Sim,Sim
109050,Alugado,Não,Sim,953.0,1000,Sim,Não
109051,Próprio-Já Pago,Sim,Sim,897.0,900,Sim,Sim
109054,Próprio-Ainda Pagando,Sim,Sim,2000.0,+1000,Sim,Sim
109055,Cedido de outra forma,Não,Sim,260.0,300,Sim,Não
109056,Próprio-Já Pago,Sim,Sim,1850.0,+1000,Sim,Sim
109057,Próprio-Já Pago,Sim,Sim,1133.0,+1000,Sim,Sim
109059,Próprio-Já Pago,Não,Não,850.0,900,Não,Não
109060,Alugado,Não,Sim,3800.0,+1000,Sim,Não
109066,Alugado,Não,Sim,1650.0,+1000,Sim,Não
109069,Próprio-Já Pago,Sim,Sim,1400.0,+1000,Sim,Sim
109072,Próprio-Já Pago,Sim,Sim,10000.0,+1000,Sim,Sim
109073,Próprio-Já Pago,Não,Sim,1438.0,+1000,Sim,Não
109075,Próprio-Já Pago,Não,Sim,3500.0,+1000,Sim,Não
109077,Próprio-Já Pago,Não,Sim,1050.0,+1000,Sim,Não
109081,Cedido de outra forma,Não,Não,533.0,600,Não,Não
109082,Próprio-Ainda Pagando,Não,Não,750.0,800,Não,Não
109085,Próprio-Já Pago,Não,Sim,4400.0,+1000,Sim,Não
109086,Próprio-Já Pago,Não,Sim,600.0,700,Sim,Não
109087,Cedido de outra forma,Não,Sim,933.0,1000,Sim,Não
109088,Próprio-Já Pago,Não,Não,500.0,600,Não,Não
109090,Próprio-Já Pago,Não,Sim,1350.0,+1000,Sim,Não
109091,Próprio-Já Pago,Sim,Sim,1500.0,+1000,Sim,Sim
109092,Alugado,Não,Não,498.0,500,Não,Não
109099,Próprio-Já Pago,Não,Não,781.0,800,Não,Não
109100,Próprio-Já Pago,Não,Sim,770.0,800,Sim,Não
109104,Cedido por Empregador,Não,Sim,1154.0,+1000,Sim,Não
109105,Próprio-Já Pago,Não,Sim,377.0,400,Sim,Não
109109,Cedido por Empregador,Não,Sim,868.0,900,Sim,Não
109120,Alugado,Não,Não,1000.0,+1000,Não,Não
109122,Alugado,Não,Não,163.0,200,Não,Não
109124,Cedido de outra forma,Não,Sim,1250.0,+1000,Sim,Não
109125,Alugado,Não,Não,1172.0,+1000,Não,Não
109126,Próprio-Já Pago,Não,Sim,1133.0,+1000,Sim,Não
109127,Alugado,Não,Sim,600.0,700,Sim,Não
109128,Cedido de outra forma,Não,Sim,850.0,900,Sim,Não
109129,Próprio-Já Pago,Sim,Sim,2100.0,+1000,Sim,Sim
109132,Próprio-Já Pago,Sim,Sim,3500.0,+1000,Sim,Sim
109140,Próprio-Já Pago,Sim,Sim,557.0,600,Sim,Sim
109145,Alugado,Sim,Sim,1000.0,+1000,Sim,Sim
109146,Alugado,Não,Sim,1900.0,+1000,Sim,Não
109147,Próprio-Já Pago,Sim,Sim,1192.0,+1000,Sim,Sim
109148,Próprio-Já Pago,Sim,Sim,837.0,900,Sim,Sim
109149,Próprio-Já Pago,Sim,Sim,1775.0,+1000,Sim,Sim
109151,Próprio-Já Pago,Não,Sim,1625.0,+1000,Sim,Não
109156,Alugado,Não,Sim,600.0,700,Sim,Não
109157,Cedido de outra forma,Sim,Sim,650.0,700,Sim,Sim
109158,Alugado,Não,Não,3000.0,+1000,Não,Não
109159,Próprio-Já Pago,Sim,Sim,6000.0,+1000,Sim,Sim
109160,Próprio-Já Pago,Sim,Sim,4000.0,+1000,Sim,Sim
109162,Cedido de outra forma,Sim,Sim,1860.0,+1000,Sim,Sim
109163,Próprio-Já Pago,Sim,Sim,2300.0,+1000,Sim,Sim
109164,Alugado,Não,Não,933.0,1000,Não,Não
109165,Próprio-Já Pago,Sim,Sim,1000.0,+1000,Sim,Sim
109166,Próprio-Já Pago,Não,Sim,944.0,1000,Sim,Não
109167,Alugado,Sim,Sim,1250.0,+1000,Sim,Sim
109168,Próprio-Já Pago,Sim,Sim,2000.0,+1000,Sim,Sim
109169,Próprio-Já Pago,Sim,Sim,2550.0,+1000,Sim,Sim
109171,Próprio-Já Pago,Não,Não,1500.0,+1000,Não,Não
109172,Próprio-Já Pago,Sim,Sim,1072.0,+1000,Sim,Sim
109173,Próprio-Já Pago,Sim,Sim,1392.0,+1000,Sim,Sim
109174,Alugado,Sim,Sim,1318.0,+1000,Sim,Sim
109175,Próprio-Já Pago,Não,Sim,996.0,1000,Sim,Não
109177,Cedido de outra forma,Sim,Sim,1750.0,+1000,Sim,Sim
109178,Próprio-Já Pago,Sim,Não,929.0,1000,Não,Sim
109180,Próprio-Já Pago,Sim,Sim,999999999999.0,+1000,Sim,Sim
